userId,resId,X
12958,10832,0.86
10258,924,0.86
24859,924,0.84
10258,924,0.97
17005,924,0.84
17710,924,0.9
17710,924,0.88
13259,924,0.81
9890,924,0.78
10258,924,0.89
21577,924,0.9
21577,924,0.82
652,924,0.93
17710,924,0.9
24753,924,0.67
21577,924,0.61
22393,924,0.82
4888,924,0.77
6929,924,0.74
30707,924,0.73
1153,5967,0.8
17005,5967,0.84
24753,5967,0.73
13259,5967,0.82
22526,5967,0.26
1153,5967,0.76
13259,5967,0.84
20655,5967,0.85
17005,5967,0.85
12509,5967,0.82
6541,5967,0.88
30446,5967,0.85
20655,5967,0.86
5531,665,0.8
24859,665,0.73
24859,665,0.73
13745,665,0.78
28145,665,0.76
652,5281,0.84
14472,5281,0.81
17103,5281,0.85
6929,5281,0.77
6541,5281,0.86
22526,5281,0.58
20405,5281,0.61
3911,8722,0.73
14993,8722,0.77
14479,8722,0.86
24753,8722,0.73
6541,8722,0.84
17005,5850,0.79
652,5850,0.84
31737,5850,0.81
31737,5850,0.84
17005,5850,0.75
21577,5850,0.91
3911,5850,0.65
13259,5850,0.84
12410,5850,0.84
12509,5850,0.77
14315,5850,0.86
20655,5850,0.83
21577,5850,0.82
2695,5850,0.82
20655,5850,0.75
12763,5850,0.78
12410,5850,0.95
12958,5850,0.71
20341,5850,0.62
6929,5850,0.6
12410,5850,0.93
18334,5850,0.93
21577,5850,0.75
12763,5850,0.86
24753,5850,0.7
30446,5850,0.82
18334,5850,0.91
13259,5850,0.77
20655,5850,0.83
21577,5850,0.91
21120,5850,0.84
21120,5850,0.74
20655,5850,0.82
21577,5850,0.85
28145,5850,0.81
30446,5850,0.76
17005,5850,0.81
14993,5850,0.81
20655,5850,0.77
17005,739,0.56
6929,739,0.62
30707,739,0.68
28145,739,0.61
17005,1289,0.71
30011,1289,0.8
14472,1289,0.79
12509,1289,0.68
14479,1289,0.85
13180,1289,0.74
6541,7884,0.81
17005,6354,0.82
9890,6354,0.88
652,6354,0.81
9890,6354,0.92
3911,6354,0.78
20655,6354,0.78
20655,6354,0.81
22526,6354,0.87
18579,6354,0.77
27772,6354,0.82
6738,6354,0.86
24753,6354,0.71
27772,6354,0.81
30707,6354,0.82
14615,6354,0.65
12509,6354,0.65
14401,6354,0.65
4888,8042,0.72
18579,9270,0.83
21120,9270,0.83
3911,408,0.8
13099,408,0.72
22308,408,0.91
28145,408,0.63
28145,408,0.68
6779,408,0.75
24753,408,0.5
17005,1945,0.71
4888,1945,0.68
4440,1945,0.65
6929,1945,0.71
6929,1945,0.77
24859,1945,0.65
6541,1945,0.74
22526,1945,0.61
22308,1945,0.89
24753,1945,0.67
28145,1945,0.76
24753,1945,0.55
12509,1945,0.72
14479,1945,0.83
24753,1945,0.73
28145,1945,0.8
12509,1945,0.81
24753,1945,0.71
13180,1945,0.65
24859,3673,0.61
17103,3673,0.76
30446,3673,0.68
12509,3673,0.72
20655,3673,0.68
14550,3673,0.82
1126,3673,0.63
30446,3673,0.75
20655,3673,0.77
6803,3673,0.61
17005,3673,0.82
3911,1930,0.75
24753,1930,0.77
22526,1930,0.88
18579,1930,0.73
15322,1930,0.83
12416,1930,0.7
21577,1930,0.66
17005,1930,0.73
24753,1930,0.75
14479,1930,0.7
24753,1930,0.67
14479,1930,0.85
24753,1930,0.7
24753,1930,0.75
30446,1930,0.64
24753,1930,0.73
17710,1349,0.79
3911,1349,0.78
13259,1349,0.82
14993,1349,0.84
17710,1349,0.89
24859,1349,0.82
20350,1349,0.85
30011,1349,0.65
30011,1349,0.82
24753,1349,0.7
4440,1349,0.81
28218,1349,0.67
12958,1349,0.84
27772,1349,0.73
28218,1349,0.8
28218,1349,0.68
28218,1349,0.65
30011,1349,0.76
28218,1349,0.75
27772,1349,0.67
31737,2962,0.69
4440,2962,0.73
15322,2962,0.78
12509,2962,0.6
20655,2962,0.68
15322,2962,0.82
31737,2962,0.77
13259,10160,0.79
20655,10160,0.83
24859,10160,0.84
6541,10160,0.74
30707,0,0.85
30707,0,0.83
31737,0,0.77
28145,0,0.78
28145,0,0.79
24753,0,0.8
12509,0,0.78
3911,9713,0.65
13259,9713,0.79
24859,9713,0.73
14315,9713,0.74
17005,9713,0.87
12763,9713,0.85
4888,9713,0.85
30446,9713,0.77
20655,9713,0.86
14550,9713,0.85
27772,9713,0.79
14401,7310,0.76
18579,7310,0.81
31737,7310,0.9
10258,7310,0.96
17710,7310,0.91
652,7310,0.82
652,7310,0.88
14315,7310,0.63
14993,7310,0.75
6738,7310,0.95
4873,7310,0.69
12410,7310,0.92
30707,7310,0.91
15020,7310,0.73
31737,10443,0.77
652,10443,0.8
17005,10443,0.79
13259,10443,0.77
12410,10443,0.87
12410,10443,0.7
21577,10443,0.51
14315,10443,0.73
28218,10443,0.84
2695,8530,0.73
17005,8530,0.78
14315,8530,0.67
24859,8530,0.75
2695,8530,0.82
652,8530,0.89
652,8530,0.82
17710,8530,0.8
24859,8530,0.72
27772,8530,0.86
31905,8530,0.8
2695,8530,0.76
24753,8530,0.52
27772,8530,0.68
6541,8530,0.75
13517,127,0.93
31143,127,0.97
14742,127,0.94
27586,127,0.92
20835,127,0.94
9271,127,0.78
19219,127,0.92
17005,127,0.75
28786,127,0.86
22640,127,0.82
22641,127,0.9
17005,127,0.71
22308,127,0.93
17710,127,0.65
22308,127,0.93
2695,9182,0.82
28218,9182,0.68
6541,9182,0.6
17005,10674,0.83
17005,10674,0.8
21120,10674,0.79
13259,10674,0.82
17005,10674,0.79
17005,10674,0.84
13259,10674,0.85
22308,10674,0.99
17005,10674,0.83
17005,10674,0.8
20655,10674,0.87
14315,10674,0.55
6738,10674,0.92
17005,10674,0.8
20655,10674,0.86
13517,10992,0.93
31143,10992,0.96
14742,10992,0.96
20835,10992,0.92
9271,10992,0.95
22640,10992,0.86
22641,10992,0.92
6127,10992,0.93
22634,10992,0.87
31685,10992,0.94
14743,10992,0.9
12573,10992,0.94
17005,10992,0.79
17005,10992,0.84
2695,10992,0.58
9890,10992,0.79
13259,10992,0.79
12410,6401,0.81
10258,6401,0.97
13259,6401,0.85
652,6401,0.85
652,6401,0.85
652,6401,0.97
22308,6401,0.99
30011,6401,0.78
30011,6401,0.77
25711,6401,0.85
22526,6401,0.84
22526,6401,0.82
18579,6401,0.82
30011,6401,0.66
15020,6401,0.99
14550,6401,0.63
18334,6401,0.83
30707,6401,0.43
24753,6401,0.81
20341,6401,0.8
15020,6401,0.87
30011,6401,0.74
20350,6401,0.86
4440,6401,0.86
6803,6401,0.82
15020,6401,0.63
12416,6401,0.73
24753,6401,0.74
6803,6401,0.83
22308,6401,0.93
15020,6401,0.98
15322,6137,0.74
18950,6137,0.85
18950,6137,0.8
20655,6137,0.72
18950,6137,0.79
18950,6137,0.87
18950,6137,0.72
18950,6137,0.9
18950,6137,0.82
6541,6137,0.84
28218,8932,0.83
30446,8932,0.74
30446,8932,0.79
20655,8932,0.79
18950,8932,0.85
6965,8430,0.99
6965,8430,0.69
18950,8430,0.85
20655,8430,0.53
12763,8430,0.79
2695,8430,0.79
6965,8430,0.98
6965,8430,0.93
6965,8430,0.96
18950,8430,0.85
20655,8430,0.74
6965,8430,0.98
6965,8430,0.99
6965,8430,0.98
6965,8430,0.96
6965,8430,0.95
6965,8430,0.86
6965,8430,0.96
6965,8430,0.97
6965,8430,0.99
18950,8430,0.84
17005,9657,0.79
4888,9657,0.77
31905,9657,0.79
20655,9657,0.61
27772,9657,0.55
14315,8463,0.78
3911,8463,0.72
14993,8463,0.62
6738,8463,0.9
18950,8463,0.84
17005,8316,0.83
24859,8316,0.83
24859,4804,0.79
652,4804,0.84
652,4804,0.86
6738,4804,0.68
