id_user,id_res,X,userId,resId
ngocruby514,737593,0.85,21178,8596
dinhthuyvi110,737593,0.54,6111,8596
haiht2910,737593,0.57,12889,8596
ellyphm4928,737593,0.76,6881,8596
tungbiu145,737593,0.72,30371,8596
angelanguyen261198,737593,0.8,2665,8596
01675153481,737593,0.83,103,8596
huyfrankie,737593,0.91,15089,8596
lpuyen2211,737593,0.91,18321,8596
khnhvn4629,737593,0.67,16232,8596
foodee_lvixxxnj,989783,0.98,10526,11215
thuy13tit,260957,0.69,28224,3803
ngophuongthao1893,260957,0.65,21297,3803
khoapham_hp1995,260957,0.64,16253,3803
chrislee.fox93,260957,0.49,4978,3803
lady_hp94,260957,0.8,16842,3803
trangqunhdng0684,260957,0.77,29363,3803
donghuyen96,260957,0.8,6325,3803
phuongtt50,260957,0.8,24670,3803
joeyluu0304,260957,0.89,15680,3803
hngqunh7020,260957,0.63,13764,3803
hoaithu372121,260957,0.83,13918,3803
keosuabeo91,260957,0.28,16007,3803
ngocyennn,260957,0.79,21238,3803
duongkutebibo,260957,0.79,6641,3803
beotheanh,260957,0.41,3665,3803
keo.7799,260957,0.23,15994,3803
thuytienvang91,260957,0.76,28411,3803
ngockhanh06011998,260957,0.88,21083,3803
foodyuser_1b494c03,260957,0.89,12218,3803
lady_hp94,260957,0.81,16842,3803
anh3012,260957,0.92,2715,3803
thuytienvang91,260957,0.69,28411,3803
im_lonely_forever_89,260957,0.37,15397,3803
ngophuongthao1893,260957,0.8,21297,3803
_Chii.i,260957,0.78,2396,3803
foodee_oh44ttlu,758083,0.38,10839,9025
trangnhai,758083,0.26,29338,9025
phuongkutevtc,758083,0.58,24528,9025
hnnguyenngocbao,758083,0.86,13799,9025
meogau.ts,758083,0.74,19162,9025
Yenche,758083,0.91,2365,9025
Callmeticc,758083,0.82,652,9025
foodee_7298dznl,758083,0.63,8291,9025
foodee_enrqmof8,758083,0.16,9631,9025
foodee_l0v85l3f,758083,0.39,10444,9025
dx154_maiyeuanh_hpv,758083,0.24,6826,9025
duongdao.2604.hp,758083,0.22,6618,9025
mtxx,758083,0.63,20080,9025
linniedarlie1029,758083,0.64,17980,9025
thunessie96,758083,0.12,28066,9025
Tuyetnhibui11,758083,0.75,2228,9025
foodee_4fc13d80,758083,0.63,7865,9025
tranminhdi_0512,758083,0.78,29497,9025
nhungphamhg,758083,0.62,22902,9025
nguthichet.hpv,758083,0.77,21410,9025
rubypaker,758083,0.93,25723,9025
khoabin,758083,0.83,16241,9025
maihanh187,758083,0.18,18784,9025
ngocnguyen.15793,758083,0.69,21152,9025
damdamtrang,758083,0.72,5575,9025
chimcanhcut7102,758083,0.34,4869,9025
raincherry,758083,0.62,25515,9025
tranhaianh.30031999,758083,0.86,29412,9025
quynhanhtran0305,758083,1.0,25357,9025
phuongvi89,758083,0.79,24684,9025
pamnie_vnhp1846,758083,0.43,23531,9025
rubypaker,758083,0.83,25723,9025
dotrunghieu1996,758083,0.69,6390,9025
foodee_2tsnp0xc,758083,0.62,7546,9025
thuan6639,758083,0.86,27935,9025
dinhthuyvi110,758083,0.11,6111,9025
hthhng.dil,758083,0.72,14677,9025
Cthilinaa,758083,0.83,718,9025
nguthichet.hpv,758083,0.72,21410,9025
dinhthuyvi110,758083,0.69,6111,9025
thuylinh93,758083,0.94,28333,9025
lee.anh.98,758083,0.7,17202,9025
01675153481,758083,0.71,103,9025
sarahphuong,758083,0.98,25911,9025
minhngan25,758083,0.63,19525,9025
linhnguyen030199,758083,0.78,17879,9025
luyenpham260,758083,0.62,18559,9025
linhcupanda.bibi,758083,0.5,17777,9025
Bonhp,758083,0.79,625,9025
luckyboysn01_hp1995,758083,0.76,18419,9025
lingchi123.lc,758083,0.83,17694,9025
phnglinhh3525,758083,0.68,24197,9025
__phoebe24__,758083,0.81,2398,9025
foodee_8c72ce70,758083,0.83,8511,9025
thuylinh93,758083,0.86,28333,9025
thaovi.hp96,758083,0.7,27492,9025
chuoihearthyuk,758083,0.86,5037,9025
tlyn21,758083,0.89,28785,9025
hang.tran-thu,758083,0.79,13036,9025
hih2387,758083,0.74,13630,9025
linhcupanda.bibi,758083,0.73,17777,9025
hnglu1017,758083,0.68,13737,9025
jodieklien,758083,0.84,15670,9025
tlinh2808,758083,0.98,28779,9025
thanhhien0204,758083,0.8,27057,9025
thydng9711,758083,0.74,28457,9025
phamquynh65274,758083,0.86,23884,9025
khanhhoang05011058,758083,0.82,16099,9025
haianh76,758083,0.76,12862,9025
linhmarrykute12,758083,0.74,17862,9025
pek0n_cute_hp,758083,0.78,23640,9025
huyenmon2000,758083,0.87,15028,9025
01675153481,758083,0.76,103,9025
yongie1709,758083,0.84,32154,9025
lhngnhung8657,758083,0.27,17616,9025
hanhchibehappy,758083,0.76,13115,9025
jbgot724,758083,0.85,15564,9025
Nhim1012,758083,0.88,1632,9025
huyenmy3110,758083,0.83,15032,9025
sino01062005,758083,0.75,26124,9025
ngcnh4156,758083,0.83,20771,9025
ecchikami293,758083,0.77,6842,9025
vutrangnhung,758083,0.78,31561,9025
trangnguyen32710,758083,0.91,29330,9025
tieuhu32,758083,0.79,28615,9025
nmmo,758083,0.66,23041,9025
linhcupanda.bibi,758083,0.62,17777,9025
ngoc_doan_74,758083,0.71,20946,9025
conlontungtang,758083,0.83,5310,9025
hanhchibehappy,758083,0.74,13115,9025
minhhng6124,758083,0.83,19477,9025
nltd1702,758083,0.78,23032,9025
khoapham_hp1995,758083,0.75,16253,9025
donghuyen96,758083,0.78,6325,9025
dtp787,758083,0.66,6442,9025
mieuginka123,758083,0.47,19279,9025
_vkd57,758083,0.77,2415,9025
nguyentungchi246,758083,0.84,22127,9025
linhnguyn4322,758083,0.82,17890,9025
Pthao0304,758083,0.81,1777,9025
muom0611,163628,0.64,20120,1416
maitranghp,163628,0.61,18905,1416
tk0_b0g,163628,0.74,28772,1416
zziepp,163628,0.74,32346,1416
meocon96kkn,163628,0.66,19151,1416
xanhtham.cuc,163628,0.74,31781,1416
tamdao.tc,163628,0.83,26663,1416
damdamtrang,163628,0.82,5575,1416
chitchapcheng,163628,0.56,4913,1416
meocon96kkn,163628,0.74,19151,1416
chuoihearthyuk,163628,0.54,5037,1416
lady_hp94,163628,0.64,16842,1416
Tuan8386,163628,0.68,2207,1416
hai.yenypml,163628,0.33,12850,1416
datle1058,163628,0.41,5821,1416
thuyduong_hp97,163628,0.77,28277,1416
kinos191clapika,163628,0.63,16603,1416
kimngan.nguyen,163628,0.66,16516,1416
foodee_4fc13d80,163628,0.51,7865,1416
kimngan.nguyen,163628,0.8,16516,1416
lehuyen7111994,163628,0.95,17284,1416
dieulinh14111996,163628,0.69,6037,1416
kunsmilea1,163628,0.78,16751,1416
kimngan.nguyen,163628,0.7,16516,1416
foodyuser_92ef3975,163628,0.77,12264,1416
ngophuongthao1893,163628,0.73,21297,1416
trang11041996,163628,0.78,29230,1416
heyplaygirl.6789,163628,0.97,13488,1416
huongngolan,163628,0.33,14888,1416
lubchngc,163628,0.82,18392,1416
nguyenhangchar,163628,0.32,21601,1416
thuydu1102,163628,0.75,28260,1416
trnhnglinh,163628,0.76,29895,1416
turtlelove1612,163628,0.79,30451,1416
jedflyiing,163628,0.79,15569,1416
kin.pk.54,163628,0.88,16582,1416
cophuthuynho_hehe,163628,0.81,5342,1416
moiv,163628,0.89,19877,1416
lubchngc,163628,0.7,18392,1416
lady_hp94,163628,0.83,16842,1416
bonbon0003,163628,0.75,4058,1416
Linhtwin.0506,163628,0.67,1314,1416
nguyenkimchi81hp,163628,0.68,21713,1416
htran.050694,163628,0.7,14694,1416
phmquangtrng0236,163628,0.78,24157,1416
sweet_love8023,163628,0.76,26551,1416
ngan.nguyen1291,163628,0.61,20656,1416
duynguyen5900,163628,0.8,6779,1416
ngan.nguyen1291,163628,0.69,20656,1416
nhatnheo.1410,163628,0.65,22487,1416
duynguyen5900,163628,0.79,6779,1416
htran.050694,163628,0.69,14694,1416
anhdt7777,163628,0.53,2768,1416
sweet_love8023,163628,0.72,26551,1416
haianh76,709129,0.78,12862,7751
h.giang.2204,724876,0.9,12740,8269
h.giang.2204,724876,0.91,12740,8269
thaovi.hp96,724876,0.77,27492,8269
foodee_kny4e1bz,763527,0.7,10395,9135
dlinh99999,917493,0.89,6156,10641
muom0611,917493,0.57,20120,10641
nhungphamhg,917493,0.73,22902,10641
quynhphuong020495,917493,0.89,25437,10641
zyzangel,140064,0.75,32340,953
duynguyen5900,168337,0.85,6779,1548
sweet_love8023,168337,0.76,26551,1548
htran.050694,168337,0.74,14694,1548
ngan.nguyen1291,168337,0.82,20656,1548
anhdt7777,168337,0.81,2768,1548
snphm2195,168337,0.83,26206,1548
zezolugachno1,946053,0.97,32277,10883
vanquyen69,972769,0.44,30861,11065
cobe_muadong1824,972769,0.83,5157,11065
linhnubi712,972769,0.88,17903,11065
foodee_8wsel20r,1036687,0.93,8594,399
doanhuyenthptad,167030,0.4,6229,1509
hanguyn7062,167030,0.51,13092,1509
Cthilinaa,167030,0.6,718,1509
miucuatidt,167030,0.81,19782,1509
vinhanhhp00,167030,0.71,31067,1509
minhhuyen1234,167030,0.98,19491,1509
linhcupanda.bibi,167030,0.46,17777,1509
miumiuhey,167030,0.82,19789,1509
trangthuy2609,167030,0.63,29383,1509
ranhang,167030,0.6,25533,1509
phmtngdng,167030,0.83,24169,1509
vphngtrang,167030,0.75,31369,1509
ngocnguyen6956,167030,0.78,21158,1509
vminhtm,167030,0.89,31194,1509
phuongphuongcoltd,167030,0.56,24599,1509
linniedarlie1029,167030,0.64,17980,1509
hanguyen2231,167030,0.92,13084,1509
linhcupanda.bibi,167030,0.73,17777,1509
english.9a09,167030,0.47,6938,1509
No_Bra1n,167030,0.82,1671,1509
f4muonnam_friend,167030,0.39,6990,1509
ngophuongthao1893,167030,0.75,21297,1509
nganha.178,167030,0.8,20677,1509
sunsoi_hp_gaga,167030,0.48,26479,1509
phnganh2802,167030,0.93,24182,1509
hamy17011996,167030,0.64,12991,1509
doanhuyenthptad,167030,0.66,6229,1509
nhocnhitngocxit0742,167030,0.88,22700,1509
loannguyn0360,167030,0.69,18109,1509
minhthu.only,167030,0.98,19614,1509
linhchii.2898,167030,0.76,17762,1509
ngocyennn,167030,0.66,21238,1509
kimphuonghp93,167030,0.57,16542,1509
ngocyennn,167030,0.63,21238,1509
hoiithgg,167030,0.72,14365,1509
quno374,167030,0.41,25235,1509
nguyentungchi246,167030,0.79,22127,1509
gaumap.mummim.7,167030,0.85,12421,1509
thuhuyen6539,167030,0.92,28039,1509
nkocnkoc.9690,167030,0.6,23020,1509
truongmanu69,167030,0.73,30138,1509
nghuy6888,167030,0.77,20858,1509
Pthao0304,167030,0.72,1777,1509
nyh1911ily,167030,0.76,23333,1509
doanhuyenthptad,167030,0.76,6229,1509
thanh'ssthy'ss,167030,0.9,26965,1509
lovin_jae,167030,0.63,18311,1509
maiphng8258,167030,0.66,18868,1509
anhnt01,167030,0.55,2856,1509
mummimhp99,167030,0.58,20104,1509
vminhtm,167030,0.78,31194,1509
huuthanhpham3,167030,0.6,14940,1509
vminhtm,167030,0.79,31194,1509
vminhtm,167030,0.95,31194,1509
leminhkhue2004,167030,0.39,17345,1509
tha0ke0_hp,167030,0.49,26866,1509
thuthanhtran3112,167030,0.48,28136,1509
kun.lady_hpv,167030,0.67,16736,1509
nam.johnny.195,167030,0.65,20374,1509
bom190109,167030,0.12,4049,1509
nhokmilo28,167030,0.89,22731,1509
flower.dtp.2793,167030,0.58,7065,1509
bodeosoai_a_emnoidua,167030,0.83,4029,1509
beotheanh,167030,0.69,3665,1509
mngthn,167030,0.85,19850,1509
ngocpham0834,167030,0.57,21169,1509
khoapham_hp1995,167030,0.77,16253,1509
xuho.5397,167030,0.7,31926,1509
tranggcht,167030,0.57,29274,1509
dinhthithuhuong2681996,167030,0.8,6107,1509
vulinhhp97,167030,0.52,31457,1509
thungn5376,167030,0.86,28071,1509
quynhphuong60,167030,0.48,25439,1509
petao.2212,167030,0.48,23699,1509
linhcupanda.bibi,167030,0.59,17777,1509
linhheo_91,167030,0.86,17808,1509
jejebuster7386,167030,0.73,15571,1509
jedflyiing,167030,0.84,15569,1509
thuha764_thuha764,167030,0.66,27988,1509
traitimbanggia_hoadatinhyeu_hp96,167030,0.79,29046,1509
lady_hp94,167030,0.84,16842,1509
yunjaeisreal.rin.2198,167030,0.65,32219,1509
loannguyn0360,167030,0.57,18109,1509
sieunhanmeo2,167030,0.23,26091,1509
nguyenkimchi81hp,167030,0.69,21713,1509
0936893195,167030,0.59,243,1509
trncanh6564,167030,0.58,29863,1509
nhatban.hpv,167030,0.4,22450,1509
yunjaeisreal.rin.2198,167030,0.86,32219,1509
yunjaeisreal.rin.2198,167030,0.91,32219,1509
lthn031868628,167030,0.73,18352,1509
duynguyen5900,167030,0.72,6779,1509
rikam0n3y,167030,0.86,25589,1509
hhien4898,167030,0.77,13501,1509
qunhtrn0186,167030,0.78,25233,1509
anhtun's7261,167030,0.6,2957,1509
quynhchikt5d,167030,0.63,25365,1509
duongsanho,167030,0.67,6671,1509
nkok_con_ngoc_nghech,167030,0.59,23022,1509
vuthutrang1288,167030,0.8,31553,1509
foodee_3q1ptu54,883025,0.67,7719,10320
muom0611,883025,0.74,20120,10320
sarahphuong,883025,0.52,25911,10320
thanhhii4587,178184,0.7,27061,1773
ngophuongthao1893,178184,0.76,21297,1773
nam.johnny.195,178184,0.8,20374,1773
vuthanh011,178184,0.6,31524,1773
suzukakagi,178184,0.87,26538,1773
ngophuongthao1893,178184,0.73,21297,1773
linhchii.2898,178184,0.83,17762,1773
thdoan,178184,0.75,27525,1773
luyenpham260,178184,0.66,18559,1773
luyenpham260,178184,0.7,18559,1773
hazzylinh3011,178184,0.67,13332,1773
_Chii.i,178184,0.65,2396,1773
linhnguyn2492,178184,0.69,17889,1773
hchang,178184,0.86,13338,1773
meomeo121199,178184,0.71,19173,1773
heyplaygirl.6789,178184,0.48,13488,1773
thungn5376,178184,0.74,28071,1773
tanh1747,178184,0.29,26726,1773
anh3012,178184,0.68,2715,1773
hiyn6215,178184,0.77,13685,1773
trang3993,178184,0.63,29240,1773
jedflyiing,178184,0.78,15569,1773
thai.nguyen4421,178184,0.71,26882,1773
Linhtwin.0506,178184,0.7,1314,1773
bonbon0003,178184,0.75,4058,1773
loannguyn0360,178184,0.41,18109,1773
rikam0n3y,178184,0.74,25589,1773
ngan.nguyen1291,178184,0.7,20656,1773
acute_sun,178184,0.68,2456,1773
duynguyen5900,178184,0.87,6779,1773
lthn031868628,178184,0.74,18352,1773
hoaquynh2810,178184,0.74,14308,1773
anhdt7777,178184,0.73,2768,1773
htran.050694,178184,0.67,14694,1773
sweet_love8023,178184,0.74,26551,1773
sweet_love8023,178184,0.7,26551,1773
duynguyen5900,178184,0.82,6779,1773
csn44542,264522,0.14,5380,3898
lca68451,264522,0.24,17086,3898
bunga12hoa,264522,0.17,4304,3898
huyenmy3110,264522,0.77,15032,3898
phmvitanh6016,264522,0.18,24176,3898
Hanichan310,264522,0.83,938,3898
trangthule1999,264522,0.7,29382,3898
magie_scorpion,264522,0.44,18715,3898
dinhthithuhuong2681996,175748,0.81,6107,1719
htran.050694,175748,0.68,14694,1719
duynguyen5900,175748,0.83,6779,1719
sweet_love8023,175748,0.73,26551,1719
zezolugachno1,673230,0.89,32277,6909
datle1058,673230,0.85,5821,6909
khanhhoang05011058,673230,0.7,16099,6909
RaevWill,673230,0.81,1833,6909
boyhaimkqn91,673230,0.95,4147,6909
shitcute2r3,673230,0.91,26056,6909
foodee_2tsnp0xc,673230,0.63,7546,6909
phuonk,673230,0.71,24695,6909
phongthng,673230,0.53,24278,6909
trang.helly,673230,0.91,29213,6909
hoaprohp125,673230,0.81,14306,6909
thaovi.hp96,673230,0.8,27492,6909
linhl1793,673230,0.95,17834,6909
phuonk,673230,0.61,24695,6909
cuoinherang98,673230,0.73,5458,6909
thuan6639,673230,0.65,27935,6909
trang.truong-thi-thien,673230,0.75,29222,6909
nguyennhung1306,673230,0.84,21837,6909
trnquc8773,673230,0.87,29924,6909
thuclinh812,673230,0.8,27954,6909
baek_waii,673230,0.81,3311,6909
thaovi.hp96,673230,0.73,27492,6909
hoaprohp125,673230,0.81,14306,6909
cuoinherang98,673230,0.77,5458,6909
Mandy11.5,673230,0.83,1377,6909
Bonhp,673230,0.74,625,6909
thaovi.hp96,673230,0.82,27492,6909
hnggiang1290,673230,0.61,13728,6909
chuoihearthyuk,673230,0.9,5037,6909
phnglinhh3525,673230,0.51,24197,6909
foodee_t,673230,0.74,11378,6909
Mandy11.5,673230,0.88,1377,6909
Huong2020,673230,0.89,1043,6909
phmvitanh6016,673230,0.79,24176,6909
phammaiphuong509,673230,0.85,23832,6909
thuylinh1410,673230,0.69,28324,6909
chuoihearthyuk,673230,0.89,5037,6909
phuonk,673230,0.68,24695,6909
thaovi.hp96,673230,0.7,27492,6909
01266660901,673230,0.85,43,6909
tranhaiha_93,673230,0.86,29414,6909
Mandy11.5,673230,0.78,1377,6909
nguyenhuongthao91,673230,0.95,21679,6909
tlyn21,673230,0.94,28785,6909
thaovi.hp96,673230,0.74,27492,6909
vnanh6522,673230,0.78,31204,6909
khai_hp001,673230,0.75,16039,6909
luuthuthuyhp10695,673230,0.86,18542,6909
meocon96kkn,673230,0.77,19151,6909
hang1310,673230,0.56,13038,6909
huyenmaruko_17589,673230,0.76,15026,6909
vutrangnhung123,673230,0.88,31562,6909
lavenderfieldsqnn,673230,0.84,17069,6909
nguynthulinh3425,673230,0.75,22329,6909
truong.luong,673230,0.75,30103,6909
vinhanhhp00,673230,1.0,31067,6909
linhcupanda.bibi,673230,0.74,17777,6909
suijaenja90,673230,0.65,26420,6909
pinjo_beongo2468,673230,0.69,24741,6909
chutchut123,673230,0.63,5056,6909
Senbatman,673230,1.0,1879,6909
hnglu1017,673230,0.89,13737,6909
daoddutj,673230,0.84,5743,6909
tanh.2509_,673230,0.98,26725,6909
junhyeok,673230,0.78,15764,6909
hankhaimi,673230,0.7,13165,6909
nyh1911ily,673230,0.75,23333,6909
chuoihearthyuk,673230,0.92,5037,6909
01205613350,673230,0.41,4,6909
thuhoi5983,673230,0.87,28021,6909
loannguyn0360,673230,0.83,18109,6909
phuonk,673230,0.61,24695,6909
kieuphuong99,673230,0.86,16391,6909
tanh.2509_,673230,0.94,26725,6909
huongtra2004,673230,0.78,14912,6909
anh.nguyen-trung,673230,0.84,2700,6909
huyenmy3110,673230,0.83,15032,6909
haianh76,673230,0.84,12862,6909
chipdau2412,673230,0.76,4899,6909
minhan123,673230,0.71,19388,6909
huyenmaruko_17589,673230,0.78,15026,6909
trungherox97hp,673230,0.56,30060,6909
minhhng6124,673230,0.88,19477,6909
tuyetnhu2912,673230,0.84,30534,6909
ngoclan271297,673230,0.61,21096,6909
phuonk,673230,0.65,24695,6909
lady_hp94,673230,0.78,16842,6909
nyh1911ily,673230,0.51,23333,6909
chuoihearthyuk,673230,0.88,5037,6909
ckybysms,673230,0.7,5086,6909
tlinh2808,673230,0.81,28779,6909
builinhchi0406,673230,0.77,4231,6909
minhhng6124,673230,0.88,19477,6909
ngocmai8926572,673230,0.91,21126,6909
kemchua_56,673230,0.76,15936,6909
minhkienhp2003,673230,0.95,19502,6909
hoanganh272000,673230,0.76,13989,6909
xukem1706,673230,0.67,31930,6909
khoapham_hp1995,673230,0.89,16253,6909
dangtu05111996,673230,0.88,5683,6909
traitimbanggia_thanhcodon,908463,0.39,29047,10556
thuthaophan.e19.ulis,908463,0.75,28146,10556
SuriaHuyanh,908463,0.82,1922,10556
ngocmai101089,908463,0.71,21121,10556
lynguyenphuong1708,908463,0.93,18636,10556
linhlee6263,908463,0.83,17842,10556
linh.tong9595,908463,0.87,17719,10556
h.giang.2204,130463,0.67,12740,758
trangdv146,130463,0.75,29272,758
huyenmy3110,130463,0.71,15032,758
phngnguyn6880,130463,0.77,24208,758
meocon96kkn,130463,0.69,19151,758
huyntrang6041,130463,0.27,15259,758
chongchongmaiquaytit,130463,0.74,4962,758
babyangelhp,130463,0.72,3249,758
truong.luong0809,130463,0.73,30104,758
yukito_ann,130463,0.73,32194,758
lady_hp94,130463,0.62,16842,758
hankhaimi,130463,0.71,13165,758
thao.hua-thi-phuong,130463,0.78,27345,758
taolao24196,130463,0.81,26757,758
thaovi.hp96,130463,0.68,27492,758
luuthuthuyhp10695,130463,0.78,18542,758
quangphm3159,130463,0.82,25124,758
thydng9711,130463,0.83,28457,758
khanhhoang05011058,130463,0.79,16099,758
khai_hp001,130463,0.76,16039,758
ngocnguyen6956,130463,0.79,21158,758
pek0n_cute_hp,130463,0.8,23640,758
lady_hp94,130463,0.72,16842,758
luuthuthuyhp10695,130463,0.67,18542,758
luuthuthuyhp10695,130463,0.78,18542,758
diuanh8416,130463,0.81,6137,758
lady_hp94,130463,0.6,16842,758
thuthonguyn6506,130463,0.78,28150,758
donganh12340,130463,0.66,6318,758
Huyenbila211197,130463,0.91,1065,758
diuanh8416,130463,0.81,6137,758
thautheu,130463,0.74,27510,758
songanh_0210,130463,0.86,26257,758
lady_hp94,130463,0.78,16842,758
ms.smilehhp5725,130463,0.86,20043,758
kimngan.nguyen,130463,0.54,16516,758
khoapham_hp1995,130463,0.78,16253,758
sunsoi_hp_gaga,130463,0.71,26479,758
lady_hp94,130463,0.8,16842,758
anh3012,130463,0.83,2715,758
eli.hp97,130463,0.69,6868,758
kimphuonghp93,130463,0.58,16542,758
heyplaygirl.6789,130463,0.9,13488,758
ngophuongthao1893,130463,0.77,21297,758
kimphuonghp93,130463,0.76,16542,758
mhngxinh,130463,0.32,19220,758
tranmaianh20001,130463,0.69,29483,758
bchthyo,130463,0.81,3540,758
mngthn,130463,0.87,19850,758
hienkute2612,130463,0.7,13537,758
trieuduongthp,130463,0.61,29747,758
petao.2212,130463,0.72,23699,758
trang3993,130463,0.74,29240,758
jejebuster7386,130463,0.78,15571,758
trangqunhdng,130463,0.61,29362,758
htran.050694,130463,0.78,14694,758
anhdt7777,130463,0.74,2768,758
sweet_love8023,130463,0.72,26551,758
khanhlinh.phamdao,130463,0.78,16118,758
duynguyen5900,130463,0.78,6779,758
ngan.nguyen1291,130463,0.82,20656,758
jedflyiing,130463,0.77,15569,758
htran.050694,130463,0.71,14694,758
kazunotakahashi,130463,0.8,15888,758
sweet_love8023,130463,0.73,26551,758
anhdt7777,130463,0.74,2768,758
baby_yeu_cun,130463,0.77,3247,758
ngannganvqueens,201179,0.33,20700,2257
Mandy11.5,201179,0.85,1377,2257
nganvu75,201179,0.62,20718,2257
Callmeticc,649082,0.77,652,6157
luuthuthuyhp10695,649082,0.63,18542,6157
khai_hp001,649082,0.68,16039,6157
tieuhu32,649082,0.76,28615,6157
lady_hp94,649082,0.75,16842,6157
huyenmy3110,649082,0.75,15032,6157
diepnguyen7192,649082,0.7,6004,6157
lanhandi,649082,0.83,17002,6157
vocamcc6514,649082,0.89,31251,6157
Changyou,649082,0.88,672,6157
Nhim1012,649082,0.83,1632,6157
huyentrang1305,649082,0.83,15073,6157
pj_kute_169hp,649082,0.72,24783,6157
No_Bra1n,649082,0.77,1671,6157
muom0611,718627,0.61,20120,8043
khanhhoang05011058,718627,0.83,16099,8043
babyangelhp,718627,0.85,3249,8043
hoaithu.tit.95,718627,0.67,13917,8043
nhuquynh368,718627,0.65,22933,8043
cuoinherang98,718627,0.71,5458,8043
hhueanh,718627,0.79,13505,8043
nhianh0702,718627,0.44,22551,8043
chuoihearthyuk,718627,0.83,5037,8043
riyakhan719,718627,0.88,25624,8043
huyenmaruko_17589,718627,0.54,15026,8043
chibp,718627,0.86,4808,8043
meogau.ts,128164,0.77,19162,722
qwekem482,128164,0.75,25491,722
nyh1911ily,128164,0.84,23333,722
Bonhp,128164,0.89,625,722
phuonk,128164,0.52,24695,722
trang.truong-thi-thien,128164,0.82,29222,722
manine,128164,0.82,18989,722
khai_hp001,128164,0.83,16039,722
luuthuthuyhp10695,128164,0.73,18542,722
huyenmaruko_17589,128164,0.37,15026,722
miumiuhey,128164,0.71,19789,722
tuyetnhu2912,128164,0.84,30534,722
tui.khongquantam,128164,0.39,30347,722
lien_hip,128164,0.33,17646,722
pek0n_cute_hp,128164,0.79,23640,722
maihngvn,128164,0.66,18788,722
nhungtrn8848,128164,0.86,22910,722
honganh_campha2001,128164,0.51,14422,722
hnayanhodau_alone_hp,128164,0.9,13720,722
ecchikami293,128164,0.69,6842,722
meogau.ts,128164,0.85,19162,722
ngankhanh619,128164,0.72,20690,722
kimphuonghp93,128164,0.69,16542,722
heyplaygirl.6789,128164,0.74,13488,722
uynmy,128164,0.84,30719,722
huyenmaruko_17589,128164,0.44,15026,722
phamthao2727,128164,0.6,23894,722
thuytienvangthang3,128164,0.66,28412,722
TraMy290386,128164,0.82,2113,722
anlinh7577,128164,0.9,2996,722
acute_sun,128164,0.7,2456,722
sweet_love8023,128164,0.77,26551,722
anhdt7777,128164,0.78,2768,722
htran.050694,128164,0.78,14694,722
trangtrn7959,128164,0.85,29397,722
duynguyen5900,128164,0.81,6779,722
lyly_ngocthuyhp93,128164,0.47,18616,722
kazunotakahashi,128164,0.79,15888,722
