resId,name_res,address
1793,Today Coffee House,"534 Võ Thị Sáu, P. Mỹ Xuyên,Tp. Long Xuyên, An Giang"
8718,Cơm Tấm Bình Dân - Bến Đá,"234 Bến Đá,Thành Phố Châu Đốc, An Giang"
4547,Ghiền Cafe & Ăn Vặt,"21 Lê Lợi,Chợ Mới, An Giang"
4547,Ghiền Cafe & Ăn Vặt,"21 Lê Lợi,Chợ Mới, An Giang"
7781,Hanami - Lẩu Mì Cay Hàn Quốc,"751 Hà Hoàng Hổ, P. Mỹ Xuyên,Tp. Long Xuyên, An Giang"
7781,Hanami - Lẩu Mì Cay Hàn Quốc,"751 Hà Hoàng Hổ, P. Mỹ Xuyên,Tp. Long Xuyên, An Giang"
9354,Chè Hiển Khánh,"62 Tôn Đức Thắng, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
2330,Tokbokki,"Lê Triệu Kiết,Tp. Long Xuyên, An Giang"
2330,Tokbokki,"Lê Triệu Kiết,Tp. Long Xuyên, An Giang"
2330,Tokbokki,"Lê Triệu Kiết,Tp. Long Xuyên, An Giang"
2893,Tieopy Coffee & Tea,"Phan Đình Phùng,Thành Phố Châu Đốc, An Giang"
2481, Thắng Lợi 1 - Nhà Hàng,"1 Lê Hồng Phong, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
2481, Thắng Lợi 1 - Nhà Hàng,"1 Lê Hồng Phong, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7215,Jollibee - Nguyễn Thái Học,"58 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7215,Jollibee - Nguyễn Thái Học,"58 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7215,Jollibee - Nguyễn Thái Học,"58 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7215,Jollibee - Nguyễn Thái Học,"58 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
